CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;6008.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.05.01.04;Débitos com Outras Partes Relacionadas;4676.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.05.02;Outros;17994.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.05.02;Outros;23395.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.05.02.01;Dividendos e JCP a Pagar;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.05.02.01;Dividendos e JCP a Pagar;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;5559.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.05.02.02;Dividendo Mínimo Obrigatório a Pagar;6880.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.05.02.03;Obrigações por Pagamentos Baseados em Ações;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.06;Provisões;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.06;Provisões;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.06.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.06.01.01;Provisões Fiscais;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.06.01.01;Provisões Fiscais;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.06.01.02;Provisões Previdenciárias e Trabalhistas;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.06.01.03;Provisões para Benefícios a Empregados;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.06.01.04;Provisões Cíveis;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.06.01.04;Provisões Cíveis;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.06.02;Outras Provisões;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.06.02;Outras Provisões;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.06.02.01;Provisões para Garantias;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.06.02.01;Provisões para Garantias;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.06.02.02;Provisões para Reestruturação;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.06.02.02;Provisões para Reestruturação;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02;Passivo Não Circulante;21580.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02;Passivo Não Circulante;13533.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.01;Empréstimos e Financiamentos;10426.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.01;Empréstimos e Financiamentos;3608.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.01.01;Empréstimos e Financiamentos;9217.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.01.01;Empréstimos e Financiamentos;1428.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.01.01.01;Em Moeda Nacional;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.01.01.01;Em Moeda Nacional;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.01.01.02;Em Moeda Estrangeira;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.01.01.02;Em Moeda Estrangeira;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.01.02;Debêntures;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.01.02;Debêntures;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.01.03;Financiamento por Arrendamento;1209.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.01.03;Financiamento por Arrendamento;2180.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.02;Outras Obrigações;8024.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.02;Outras Obrigações;3210.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.02.01;Passivos com Partes Relacionadas;8024.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.02.01;Passivos com Partes Relacionadas;3210.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.02.01.01;Débitos com Coligadas;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.02.01.01;Débitos com Coligadas;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.02.01.03;Débitos com Controladores;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.02.01.03;Débitos com Controladores;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;8024.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;3210.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.02.02;Outros;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.02.02;Outros;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.03;Tributos Diferidos;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.03;Tributos Diferidos;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.04;Provisões;1530.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.04;Provisões;5515.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;1530.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;2395.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.04.01.01;Provisões Fiscais;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.04.01.01;Provisões Fiscais;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.04.01.04;Provisões Cíveis;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.04.01.04;Provisões Cíveis;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.04.02;Outras Provisões;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.04.02;Outras Provisões;3120.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.04.02.01;Provisões para Garantias;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.04.02.01;Provisões para Garantias;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.04.02.02;Provisões para Reestruturação;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.04.02.02;Provisões para Reestruturação;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.06;Lucros e Receitas a Apropriar;1600.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.06;Lucros e Receitas a Apropriar;1200.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.06.01;Lucros a Apropriar;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.06.01;Lucros a Apropriar;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.06.02;Receitas a Apropriar;1600.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.06.02;Receitas a Apropriar;1200.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03;Patrimônio Líquido Consolidado;90296.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03;Patrimônio Líquido Consolidado;106918.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.01;Capital Social Realizado;55188.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.01;Capital Social Realizado;54849.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;PENÚLTIMO;2018-12-31;2.03.02;Reservas de Capital;-144.00
36.542.025/0001-64;2019-12-31;1;BRQ SOLUCOES EM INFORMATICA S.A.;23817;DF Consolidado - Balanço Patrimonial Passivo;REAL;MILHAR;ÚLTIMO;2019-12-31;2.03.02;Reservas de Capital;1089.00
