CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.03.01;Clientes;3035817.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.03.02;Outras Contas a Receber;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.03.02;Outras Contas a Receber;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.04;Estoques;1853104.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.04;Estoques;4685595.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.05;Ativos Biológicos;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.05;Ativos Biológicos;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.06;Tributos a Recuperar;296832.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.06;Tributos a Recuperar;997201.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.06.01;Tributos Correntes a Recuperar;296832.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.06.01;Tributos Correntes a Recuperar;997201.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.07;Despesas Antecipadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.07;Despesas Antecipadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.08;Outros Ativos Circulantes;625880.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.08;Outros Ativos Circulantes;765866.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.08.01;Ativos Não-Correntes a Venda;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.08.02;Ativos de Operações Descontinuadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.08.03;Outros;625880.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.08.03;Outros;765866.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02;Ativo Não Circulante;23133752.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02;Ativo Não Circulante;79023988.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01;Ativo Realizável a Longo Prazo;5759314.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01;Ativo Realizável a Longo Prazo;16017557.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;179703.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.01.01;Títulos Designados a Valor Justo;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.03;Aplicações Financeiras Avaliadas ao Custo Amortizado;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.04;Contas a Receber;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.04;Contas a Receber;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.05;Estoques;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.05;Estoques;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.06;Ativos Biológicos;4935905.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.06;Ativos Biológicos;10571499.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.07;Tributos Diferidos;8998.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.07;Tributos Diferidos;2134040.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.08;Despesas Antecipadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.08;Despesas Antecipadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.09;Créditos com Partes Relacionadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.09.01;Créditos com Coligadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.09.01;Créditos com Coligadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.10;Outros Ativos Não Circulantes;814411.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.10;Outros Ativos Não Circulantes;3132315.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.10.01;Ativos Não-Correntes a Venda;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.01.10.02;Ativos de Operações Descontinuadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.02;Investimentos;14338.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.02;Investimentos;322446.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.02.01;Participações Societárias;14338.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.02.01;Participações Societárias;322446.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.02.01.01;Participações em Coligadas;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.02.01.01;Participações em Coligadas;302398.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;14338.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.02.01.04;Participações em Controladas em Conjunto;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.02.01.05;Outros Investimentos;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.02.01.05;Outros Investimentos;20048.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.02.02;Propriedades para Investimento;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.02.02;Propriedades para Investimento;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.03;Imobilizado;17020259.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.03;Imobilizado;44971182.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.03.01;Imobilizado em Operação;16549223.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.03.01;Imobilizado em Operação;40146365.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.03.02;Direito de Uso em Arrendamento;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.03.02;Direito de Uso em Arrendamento;3850237.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.03.03;Imobilizado em Andamento;471036.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.03.03;Imobilizado em Andamento;974580.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.04;Intangível;339841.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.04;Intangível;17712803.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.04.01;Intangíveis;339841.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.04.01;Intangíveis;17712803.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.04.01.01;Contrato de Concessão;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.04.01.01;Contrato de Concessão;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.02.04.02;Goodwill;0.00
16.404.287/0001-55;2019-12-31;1;SUZANO S.A.;13986;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.02.04.02;Goodwill;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1;Ativo Total;13626690.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1;Ativo Total;14926547.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01;Ativo Circulante;6895239.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01;Ativo Circulante;8738259.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.01;Caixa e Equivalentes de Caixa;6056247.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.01;Caixa e Equivalentes de Caixa;7381292.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.02;Aplicações Financeiras;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.02;Aplicações Financeiras;286301.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.02.01;Aplicações Financeiras Avaliadas a Valor Justo através do Resultado;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.02.01.01;Títulos para Negociação;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.02.01.01;Títulos para Negociação;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.02.01.02;Títulos Designados a Valor Justo;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.02.02;Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.03;Créditos das Operações;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.03;Créditos das Operações;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.03.01;Seguros e Resseguros;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.03.01;Seguros e Resseguros;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.03.02;Previdência Complementar;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.03.02;Previdência Complementar;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.03.03;Capitalização;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.03.03;Capitalização;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.03.04;Outras Operações;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.03.04;Outras Operações;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.04;Títulos e Créditos a Receber;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.04;Títulos e Créditos a Receber;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.05;Outros Valores e Bens;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.05;Outros Valores e Bens;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.06;Empréstimos e Depósitos Compulsórios;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.06;Empréstimos e Depósitos Compulsórios;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.07;Despesas Antecipadas;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.07;Despesas Antecipadas;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.08;Despesas de Comercialização Diferidas;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.08;Despesas de Comercialização Diferidas;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.09;Outros Ativos Circulantes;838992.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.09;Outros Ativos Circulantes;1070666.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.09.01;Ativos Não Correntes a Venda;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;ÚLTIMO;2019-12-31;1.01.09.01;Ativos Não Correntes a Venda;0.00
17.344.597/0001-94;2019-12-31;1;BB SEGURIDADE PARTICIPAÇÕES S.A.;23159;DF Consolidado - Balanço Patrimonial Ativo;REAL;MILHAR;PENÚLTIMO;2018-12-31;1.01.09.02;Ativos de Operações Descontinuadas;0.00
